"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Replies,"Link clicks",Navigation,"Profile visits",Follows,"Sticker taps"
18118559821460102,17841401475580469,nicki.entenmann,"Nicki Entenmann","$110 $64 My golf dress is old but found similar and it’s on major sale!",5,"04/24/2025 13:18",,"IG story",,Lifetime,30740,28908,69,2,1,308,30759,39,,
17945535941848665,17841401475580469,nicki.entenmann,"Nicki Entenmann","Just saw this link gets 25% off for new and returning customer 
🥳🥳🥳",0,"04/24/2025 12:36",,"IG story",,Lifetime,32293,30307,95,7,13,903,33062,22,,
18045065996417745,17841401475580469,nicki.entenmann,"Nicki Entenmann","Great for hydration, headaches, workout, hormones, adrenal, for your kids,
take in summer!!!! 
Stop giving them sugary sports drinks!!!!
100/10 recommend 

New flavor coming out in May is 
🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻
DELICIOUS
(You’ll be the first to know if you snag here)",60,"04/24/2025 12:34",,"IG story",,Lifetime,33676,31656,108,3,16,832,33287,29,,
18092972845503592,17841401475580469,nicki.entenmann,"Nicki Entenmann","Wait for it…..BEAST",18,"04/24/2025 12:32",,"IG story",,Lifetime,34586,33092,93,2,23,,30942,31,,
17896398936194624,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ll have a code
 next week for Athena",56,"04/24/2025 12:31",,"IG story",,Lifetime,36639,34460,129,0,12,,35147,41,,
18006777041741925,17841401475580469,nicki.entenmann,"Nicki Entenmann","Let’s unbox some shizzzzzz",58,"04/24/2025 12:30",,"IG story",,Lifetime,38939,36466,180,0,10,628,36932,60,,
18066348409943131,17841401475580469,nicki.entenmann,"Nicki Entenmann",🤜🏼🤛🏼⛳️,0,"04/24/2025 09:49",,"IG story",,Lifetime,41419,40390,346,0,24,,45884,71,,
17916118305096170,17841401475580469,nicki.entenmann,"Nicki Entenmann","Weekly gifting still up for grabs!! 2 of you getting these 
(Whatever color you want)  Comment “sneakers” here",0,"04/24/2025 09:36",,"IG story",,Lifetime,45423,43834,971,14,7032,,47614,171,,
17866285758284288,17841401475580469,nicki.entenmann,"Nicki Entenmann","Not this being my first reel I see when I open my phone ☠️",7,"04/23/2025 20:01",,"IG story",,Lifetime,27304,25880,161,11,37,,23853,39,,
18065123351052280,17841401475580469,nicki.entenmann,"Nicki Entenmann","Thisssssss. Bring accountability, resilience, and hard work back",34,"04/23/2025 18:03",,"IG story",,Lifetime,29320,26983,740,32,127,,31563,79,,
18031224554359405,17841401475580469,nicki.entenmann,"Nicki Entenmann","Tore my meniscus 
when I was playing 
college bball and 
had surgery
 (but never felt the same)
so have always babied it 

The last 6 months it got insanely painful-got an MRI

I have severe arthritis, basically zero cartilage, misalignment, and the front/back kneecap are grinding together  After Hyrox we’ll take a much deeper dive at options to help-until then…….its managing pain and bandaging the problem",5,"04/23/2025 16:09",,"IG story",,Lifetime,25248,24435,62,0,60,,24074,39,,
17861287791327912,17841401475580469,nicki.entenmann,"Nicki Entenmann","@drinkolipop  V into this one rn",0,"04/23/2025 15:14",,"IG story",,Lifetime,22094,21391,55,0,11,,24867,11,,
18081160924732298,17841401475580469,nicki.entenmann,"Nicki Entenmann","Feeds our family + left overs for me during the week  Mom tip: if you have a Whole Foods close-they make family (and macro) friendly meals 
for less than going to the drive thru as a family",0,"04/23/2025 15:11",,"IG story",,Lifetime,22630,21922,244,48,29,,23396,9,,
17883927567166850,17841401475580469,nicki.entenmann,"Nicki Entenmann","I can’t respond to DMs for some reason rn so I’m not ignoring you-we all know how much IG loves me 😒😒",0,"04/23/2025 14:25",,"IG story",,Lifetime,20103,19400,66,1,16,387,20170,15,,
18062262359082242,17841401475580469,nicki.entenmann,"Nicki Entenmann",,52,"04/23/2025 14:02",,"IG story",,Lifetime,19851,19093,66,1,20,,20155,9,,
17967207932890265,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"04/23/2025 13:56",,"IG story",,Lifetime,20433,19553,28,0,2,189,20985,6,,
18035029169327238,17841401475580469,nicki.entenmann,"Nicki Entenmann","creatine helps promote muscle building and recovery, but once again, EAA's are necessary to actually create that new muscle. 
So taking them together has brought my muscle toneness to a new level  Amino acids 🤝 creatine has been my dream team  @kion",59,"04/23/2025 13:51",,"IG story",,Lifetime,21494,20308,63,5,19,462,22633,11,,
17928913470021231,17841401475580469,nicki.entenmann,"Nicki Entenmann","@paragonathleticcenter 
@calebfitco  Follow the plan. Not the mood.",52,"04/23/2025 13:21",,"IG story",,Lifetime,23519,22104,145,9,19,,24327,27,,128
18370513528133819,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’m so frustrated cuz I’m training so hard and my knee is setting me back",60,"04/23/2025 12:01",,"IG story",,Lifetime,26965,24750,97,0,67,,25057,80,,
18045341219605002,17841401475580469,nicki.entenmann,"Nicki Entenmann","Adulting is prioritizing wheel of fortune & creatine 💅",0,"04/22/2025 17:50",,"IG story",,Lifetime,9701,9407,31,0,6,,9968,16,,
18303264160241099,17841401475580469,nicki.entenmann,"Nicki Entenmann","Over 30% off right now  5-50 lbs. 
we use them daily!",0,"04/22/2025 14:24",,"IG story",,Lifetime,10597,10163,19,1,2,560,11799,6,,
17920956065964898,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"04/22/2025 14:22",,"IG story",,Lifetime,10567,10259,22,1,1,212,11317,,,
17914244163096022,17841401475580469,nicki.entenmann,"Nicki Entenmann","Mommy & B days fill my soul 🥹🏊‍♂️",10,"04/22/2025 14:18",,"IG story",,Lifetime,10599,10357,47,1,3,,9399,3,,
17928286935046219,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s the hair, skin
 and nails for me 💅 No code needed!
Up to 52% off here  @grunsdaily",5,"04/22/2025 11:10",,"IG story",,Lifetime,11366,11073,23,0,2,99,11184,6,,
18088048804528798,17841401475580469,nicki.entenmann,"Nicki Entenmann","Up to 52% off here  @grunsdaily  20+ vitamins & minerals 
Fruits & Veggies Antioxidants 
Prebiotic
Adaptogens",39,"04/22/2025 11:09",,"IG story",,Lifetime,11555,11330,23,3,3,46,11463,4,,9
18041244962615554,17841401475580469,nicki.entenmann,"Nicki Entenmann","More convenient than the horse pills
Taste better and more affordable than powdered greens
Zero clean up 
Adult gummy bears  @grunsdaily",59,"04/22/2025 11:07",,"IG story",,Lifetime,11895,11552,25,0,3,139,11731,2,,2
17903664396152715,17841401475580469,nicki.entenmann,"Nicki Entenmann","You cannot forget about your MICRO nutrients  I haven’t missed a day since Oct when I started taking @grunsdaily 💅",43,"04/22/2025 11:05",,"IG story",,Lifetime,12308,11884,31,0,4,,12288,11,,12
18065682833508455,17841401475580469,nicki.entenmann,"Nicki Entenmann","I paid for these treatments myself and can’t tell you how amazing it’s been  If you’re local:
@longevitylabwellness is going to 
be at @alineboutique today and tmw
For you to try these machines FOR FREE! 

And they’re raffling off packages worth over 4k. You can mention my name to them too for an extra entry! 

I’m gonna stop by the bellview location tmw!",60,"04/22/2025 09:28",,"IG story",,Lifetime,13782,13257,40,3,11,,13897,16,,176
18065809726820703,17841401475580469,nicki.entenmann,"Nicki Entenmann","If anyone can help my knee and building strength around it, it’s @longevitylabwellness",17,"04/22/2025 09:14",,"IG story",,Lifetime,14784,14198,37,1,14,,14802,5,,47
18072874678860618,17841401475580469,nicki.entenmann,"Nicki Entenmann","Over here wishing 
I had my 
4 year olds knees",23,"04/22/2025 08:23",,"IG story",,Lifetime,16164,15284,178,0,11,,14490,25,,
18064735355069018,17841401475580469,nicki.entenmann,"Nicki Entenmann","Amazon version:
48% polyester 48% modal
4% spandex 
$27
 Lululemon version: 
53% polyester 38% modal
9% spandex
$78 Lulu soft stream shorts on Amazon budget! Almost identical and feel/look THE SAME 
I’m in m-size down 1 if in between sizes",0,"04/21/2025 18:02",,"IG story",,Lifetime,21569,20740,37,5,1,947,21804,90,,
18054191153191174,17841401475580469,nicki.entenmann,"Nicki Entenmann","Fun fact: 
I made the first move 
on Ty after he karaoked this song 
at a bday party 

3 kids and almost 10 years later-this song still slaps",34,"04/21/2025 15:44",,"IG story",,Lifetime,23707,22957,318,2,14,,24824,89,,
18002567642765251,17841401475580469,nicki.entenmann,"Nicki Entenmann","the baddest bishes in all the land…….
But a birdie told me a new flavor is dropping next month 👀",0,"04/21/2025 14:49",,"IG story",,Lifetime,24539,23523,90,5,23,304,25422,19,,
17930481446920768,17841401475580469,nicki.entenmann,"Nicki Entenmann",☠️☠️☠️,8,"04/21/2025 14:34",,"IG story",,Lifetime,25083,24042,149,18,15,,24559,11,,
18079571974774249,17841401475580469,nicki.entenmann,"Nicki Entenmann","swear by these!! Don’t budge, no swagina to be seen, 
6 pack for $25

1000/10 recommend",0,"04/21/2025 13:47",,"IG story",,Lifetime,27016,25593,40,0,9,2717,27932,17,,
17926693389028119,17841401475580469,nicki.entenmann,"Nicki Entenmann","Size down. It runs BIG
Full booty with girly touch",42,"04/21/2025 12:53",,"IG story",,Lifetime,27626,26612,154,14,25,853,28927,27,,
18274185067258095,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s just lace fabric 🫣",33,"04/21/2025 12:35",,"IG story",,Lifetime,27803,26946,80,2,28,,30498,9,,
18160563397354838,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s all fun and games until the resort outfit you were excited about shows your meat curtains and smells like moth balls",5,"04/21/2025 12:33",,"IG story",,Lifetime,28101,27181,105,14,94,,24453,13,,
18055830941240911,17841401475580469,nicki.entenmann,"Nicki Entenmann",,7,"04/21/2025 12:14",,"IG story",,Lifetime,28879,27656,125,22,41,,24492,21,,
17857835388407663,17841401475580469,nicki.entenmann,"Nicki Entenmann","Lunch  Rotisserie chicken teets
Bagged kale salad
Crispy dillies (salad section of grocery) 
Tajin corn nuts (salad section of grocery) 
Feta
Avocado oil & vinegar",0,"04/21/2025 11:56",,"IG story",,Lifetime,30350,28467,140,1,16,,31159,21,,
18036570002636818,17841401475580469,nicki.entenmann,"Nicki Entenmann","Tried to explain in this reel on the 
changes I made to lose 
those last stubborn 15 lbs 
(I’m long winded so it was hard 🫣)",60,"04/21/2025 10:53",,"IG story",,Lifetime,32931,29840,121,1,8,,32783,59,,
18061916719872646,17841401475580469,nicki.entenmann,"Nicki Entenmann","NICKI20 should work for 20% off!
LASTS FOREVER  I feel like most are a scam 🫢
I just don’t get spending $300 on something that doesn’t really work. 

This is the ONLY one I swear by-brightens the under eye (almost like a concealer) for an affordable price",60,"04/21/2025 09:55",,"IG story",,Lifetime,39560,36311,92,2,18,1681,39765,120,1,
18503851963028062,17841401475580469,nicki.entenmann,"Nicki Entenmann","90% of fat loss, weight loss, muscle building, toning, etc is nutrition so that’s my focus with you!  I am tailoring everything to YOU

All my clients get my 7 day meal inspo (5 ingredients or less)",58,"04/21/2025 09:44",,"IG story",,Lifetime,40391,37291,108,1,9,249,40667,105,,
18001988201602659,17841401475580469,nicki.entenmann,"Nicki Entenmann","Keeping registration open until tmw!
Code SAVE20 for $20 off",58,"04/21/2025 09:42",,"IG story",,Lifetime,43208,40700,162,4,18,197,46140,124,,
17913299237998135,17841401475580469,nicki.entenmann,"Nicki Entenmann","Comment “sneakers” here!  Gifting 2 of you last months best selling sneakers! 
(You can pick the color!) Fan favorite week!",0,"04/21/2025 09:41",,"IG story",,Lifetime,50503,47375,1020,12,6603,,52156,218,,
18018131954701505,17841401475580469,nicki.entenmann,"Nicki Entenmann","Btwwwww……..This French toast bake SLAPPED (I’ll save to my food highlight) 

Just don’t use chili powder 😏",60,"04/20/2025 16:55",https://instagram.com/stories/nicki.entenmann/3615266234301425810,"IG story",,Lifetime,20508,19303,123,61,5,,19135,94,,
17970052316851877,17841401475580469,nicki.entenmann,"Nicki Entenmann","A lot can happen in a year  A lot of good. A lot of growth. 
A lot of change. A lot of humble moments. 
A lot of sacrifice. A lot of happiness. 
Stop thinking about what can go wrong, and start thinking about what can go right. 

Yes, you are more than what your body looks like. But your body is the only place you have to live forever so you sure as shit better treat her right",0,"04/20/2025 16:20",,"IG story",,Lifetime,19145,18638,122,3,12,,18776,7,,
18099944542532685,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’d rather fold 100 fitted sheets over being on this damn bike rn Guess who’s knee
 was so swollen this morning she 
could barely walk?! 😬 

So no running for me today!  6 weeks to race day",13,"04/20/2025 15:54",,"IG story",,Lifetime,20259,19636,88,0,15,,19025,4,,
17869417653356824,17841401475580469,nicki.entenmann,"Nicki Entenmann","@mackenzie_mcdonald31 
@kristindodge  Friends that are family 🫶🏻🥹",0,"04/20/2025 12:57",,"IG story",,Lifetime,21540,20889,113,0,1,,21671,10,,
17855653818421040,17841401475580469,nicki.entenmann,"Nicki Entenmann","Good morning to everyone except the person who got the kids a karaoke machine 
(It was me 😒)",28,"04/20/2025 10:10",,"IG story",,Lifetime,22238,21698,131,0,33,,24023,13,,
18080609818735199,17841401475580469,nicki.entenmann,"Nicki Entenmann","It’s the coffie (age 18 up) 
for me ☕️",0,"04/20/2025 08:22",,"IG story",,Lifetime,22449,22065,187,0,28,,21800,4,,
17983088717815527,17841401475580469,nicki.entenmann,"Nicki Entenmann","Think a French toast bake would taste good with chili powder instead of cinnamon 😭😭",14,"04/20/2025 07:35",,"IG story",,Lifetime,22407,22016,65,2,90,,19406,11,,
18058661557908911,17841401475580469,nicki.entenmann,"Nicki Entenmann","I’ve been so emotional all weekend as His presence feels stronger than ever before. 

 Because of Jesus, we don’t carry our past, we carry His promise. 

Happy Easter ✝️🙏🏼",0,"04/20/2025 05:57",,"IG story",,Lifetime,22017,21139,471,0,33,,23144,35,,
18103205638506453,17841401475580469,nicki.entenmann,"Nicki Entenmann","July 2024 April 25 Still time to join my round starting Monday!! 

Teaching ALL the things I did to have this change in 9 months",0,"04/19/2025 17:43",,"IG story",,Lifetime,22454,21337,123,0,29,196,22135,28,,
18135761071366266,17841401475580469,nicki.entenmann,"Nicki Entenmann","Easter 
Service 
✝️🙏🏼",0,"04/19/2025 14:39",,"IG story",,Lifetime,21582,20958,248,0,9,,23924,14,,
18061543781030479,17841401475580469,nicki.entenmann,"Nicki Entenmann","On our wedding day we locked a bottle of wine and wrote notes to each other on why we love one another. 

It was to be opened if we ever felt close to a divorce or on our 10 year anniversary to reminisce 

Can’t wait to have this moment with Ty in a couple weeks 🥹",0,"04/19/2025 12:13",,"IG story",,Lifetime,21051,20405,508,16,65,,20944,6,,
18062405194849184,17841401475580469,nicki.entenmann,"Nicki Entenmann","My boys have been hard at work today",0,"04/19/2025 11:44",,"IG story",,Lifetime,20898,20248,56,0,11,,20902,7,,
18058024744934725,17841401475580469,nicki.entenmann,"Nicki Entenmann","My eye gels are a lightening deal today! Over 20% off  Hyaluronic acid & pearl extract-good for puffy eyes, dark circles and eye bags",0,"04/19/2025 09:46",,"IG story",,Lifetime,20362,19803,34,0,4,395,20505,3,,
18067057009943225,17841401475580469,nicki.entenmann,"Nicki Entenmann","Use on anything I cant wash to kill bacteria-kids sports gear, red light mask, weighted vest, (can spray on face too)",36,"04/19/2025 09:44",,"IG story",,Lifetime,20551,20048,42,6,4,378,21350,3,,
18501382663005082,17841401475580469,nicki.entenmann,"Nicki Entenmann","Podcasting, red light & Decluttering 
🤜🏼🤛🏼",11,"04/19/2025 09:37",,"IG story",,Lifetime,20474,20041,64,1,1,,19192,5,,
18066783559960570,17841401475580469,nicki.entenmann,"Nicki Entenmann","Every week I put some hydrogen 
peroxide in a glass and soak the 
toothbrushes for a few minutes to sanitize
and kill bacteria",0,"04/19/2025 08:19",,"IG story",,Lifetime,20675,20306,124,8,21,,18745,15,,
18082351837657527,17841401475580469,nicki.entenmann,"Nicki Entenmann","25 degree calls for sports canceled & 
time for a deep clean 😮‍💨",20,"04/19/2025 07:59",,"IG story",,Lifetime,21209,20818,75,1,14,,21725,22,,
18077270443747434,17841401475580469,nicki.entenmann,"Nicki Entenmann","They wanted to join in on the trend 🫶🏻 @hiforrest",15,"04/18/2025 15:41",,"IG story",,Lifetime,14992,14607,271,1,25,,12778,23,,
18369168316127882,17841401475580469,nicki.entenmann,"Nicki Entenmann","Sucker for a Canadian tuxedo (this is a jumpsuit)",0,"04/18/2025 14:48",,"IG story",,Lifetime,14737,14408,74,0,12,159,14893,7,,
18046284416587143,17841401475580469,nicki.entenmann,"Nicki Entenmann",,5,"04/18/2025 14:39",,"IG story",,Lifetime,11104,10947,66,0,3,,11633,2,,
18063309227493792,17841401475580469,nicki.entenmann,"Nicki Entenmann","Motherly love is giving your kids the cookie beater to lick instead of keeping it yourself",0,"04/18/2025 13:30",,"IG story",,Lifetime,11507,11185,49,1,11,,11862,5,,
17848379346449114,17841401475580469,nicki.entenmann,"Nicki Entenmann","SO many studies coming out about the power of creatine (especially for women!) brain health, cognitive functions, muscle recovery and growth. I can’t say enough good things about it!  I get it here!
A lot of overpriced ones out there 
Code: 20ORGAIN for 20% off makes it $16 I take it everyday!",0,"04/18/2025 12:58",,"IG story",,Lifetime,11853,11352,34,9,10,638,12151,3,,
18025326770669767,17841401475580469,nicki.entenmann,"Nicki Entenmann","“Spring” 😒😒",7,"04/18/2025 12:43",,"IG story",,Lifetime,11754,11497,63,1,35,,11193,10,,
17950634918952221,17841401475580469,nicki.entenmann,"Nicki Entenmann","@brushed_by_audrey 
@manealchemy.asalonspace",0,"04/18/2025 09:15",,"IG story",,Lifetime,12495,12005,47,0,1,,12654,8,,103
18115131607419818,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"04/18/2025 08:11",,"IG story",,Lifetime,12013,11464,162,0,6,,12362,22,,
18338244280084694,17841401475580469,nicki.entenmann,"Nicki Entenmann","Ty: what are you doing?
Me: working?

The work.",35,"04/17/2025 15:14",,"IG story",,Lifetime,11823,11455,40,4,15,,12542,38,,
18048697433369738,17841401475580469,nicki.entenmann,"Nicki Entenmann",,12,"04/17/2025 15:07",,"IG story",,Lifetime,11902,11505,31,1,2,107,12008,13,,
17879152857293580,17841401475580469,nicki.entenmann,"Nicki Entenmann","On sale for $15!!!",0,"04/17/2025 15:06",,"IG story",,Lifetime,11840,11405,40,1,1,289,12746,3,,
18324768280161933,17841401475580469,nicki.entenmann,"Nicki Entenmann","The dental girlies say it’s a hell yes!!!! Code: NICKI #cocolabpartner",0,"04/17/2025 14:04",,"IG story",,Lifetime,12138,11811,25,2,5,147,13096,6,,
18058638644129747,17841401475580469,nicki.entenmann,"Nicki Entenmann","Code: NICKI for 20% off and free shipping on $25+  Over 1,000 five-star reviews
🏆 Voted dentists’ favorite floss
🐰 Vegan and cruelty-free
🌴 Infused with coconut oil
🍓 Wrapped in our happiness gift box
♻️ Made from recycled water bottles
Taste good- our house actually looks forward to flossing now HOT GIRLS FLOSS",55,"04/17/2025 14:02",,"IG story",,Lifetime,12471,11999,30,1,8,160,14453,13,,
17874855870220913,17841401475580469,nicki.entenmann,"Nicki Entenmann","Wanted to share for the real side of IG-that I’ve been thru hard times. But I decided overcoming the struggle is more important than identifying with it. 

I stopped playing the victim and started being the change I wanted to see. 

You. Can. Do. Hard. Shit.",0,"04/17/2025 13:53",,"IG story",,Lifetime,12091,11531,400,2,68,,12762,9,,
18078747550689420,17841401475580469,nicki.entenmann,"Nicki Entenmann","Under $15
I’m in M 
(Size down 1 if in between sizes)  100/10 recommend",9,"04/17/2025 13:14",,"IG story",,Lifetime,12517,11661,53,0,17,1128,11523,13,,
18045148703596418,17841401475580469,nicki.entenmann,"Nicki Entenmann","Great for building new muscle! 
All 9 essential amino acids in 1 scoop  20% off here!",0,"04/17/2025 12:02",,"IG story",,Lifetime,12281,11697,19,3,6,237,12303,7,,
18041682146407155,17841401475580469,nicki.entenmann,"Nicki Entenmann","Use my link to get 20% off here  As you age we lose muscle mass and it’s harder to maintain so help yourself out!  Work smarter, not harder!! 
Berry is my favorite! 
I take every day!! (Even rest days) #kionpartner",49,"04/17/2025 11:58",,"IG story",,Lifetime,12389,11862,15,1,9,248,12193,8,,
18050746391357910,17841401475580469,nicki.entenmann,"Nicki Entenmann","Creatine and Kions work harmoniously together- 

creatine can promote muscle building and recovery, but EAA's are necessary to actually create that new muscle. 

So taking them together has brought my muscle toneness to a new level",29,"04/17/2025 11:58",,"IG story",,Lifetime,12469,12029,23,5,11,,11946,5,,
18065579269979157,17841401475580469,nicki.entenmann,"Nicki Entenmann","I can build muscle but I really wanted to get toned/cut this year and finally having that happen!

You can ONLY build new muscles mass from amino acids",52,"04/17/2025 11:58",,"IG story",,Lifetime,12700,12091,26,8,10,281,12369,5,,
18005572946583775,17841401475580469,nicki.entenmann,"Nicki Entenmann",,41,"04/17/2025 11:58",,"IG story",,Lifetime,12800,12244,25,1,9,,12182,3,,
17943928310985903,17841401475580469,nicki.entenmann,"Nicki Entenmann","Straight to 1k run and 100M walking lunges  6 weeks to race 🤜🏼🤛🏼",50,"04/17/2025 11:20",,"IG story",,Lifetime,13810,13189,66,1,9,,13988,7,,
18044859101385988,17841401475580469,nicki.entenmann,"Nicki Entenmann","@paragonathleticcenter 
@calebfitco  Best day of the week🥵🍑",18,"04/17/2025 11:08",,"IG story",,Lifetime,14913,13956,80,6,6,,12549,18,,44
18123619411430406,17841401475580469,nicki.entenmann,"Nicki Entenmann","Swimsuit back in stock too!
M curve love too and M bottoms",0,"04/16/2025 16:59",,"IG story",,Lifetime,13342,12459,47,1,4,282,13774,28,,
18223001725289092,17841401475580469,nicki.entenmann,"Nicki Entenmann","Our favorite shorts are in stock!!!!
25% off + 15% with code MYAF15",0,"04/16/2025 16:57",,"IG story",,Lifetime,13550,12747,41,0,1,614,14344,4,,
18503882020048728,17841401475580469,nicki.entenmann,"Nicki Entenmann","Just 2 kids who will forever embarrass their own kids when they tell us to “say cheese”",0,"04/16/2025 15:58",,"IG story",,Lifetime,13749,12982,100,0,8,,12795,23,,
18220482910294961,17841401475580469,nicki.entenmann,"Nicki Entenmann","1 mile run 🆘",18,"04/16/2025 13:54",https://instagram.com/stories/nicki.entenmann/3612276568774807698,"IG story",,Lifetime,12985,12316,52,0,6,,11231,8,,
18007214327721836,17841401475580469,nicki.entenmann,"Nicki Entenmann","Good ol arm & back day 💪🏼 @calebfitco 
@paragonathleticcenter",51,"04/16/2025 13:53",https://instagram.com/stories/nicki.entenmann/3612275323712430310,"IG story",,Lifetime,13446,12652,51,2,3,,12281,2,,
18092395372569227,17841401475580469,nicki.entenmann,"Nicki Entenmann",,0,"04/16/2025 11:55",,"IG story",,Lifetime,12524,12007,36,0,6,,13230,12,,
18076940329836502,17841401475580469,nicki.entenmann,"Nicki Entenmann","Bees knees 🐝",0,"04/16/2025 11:09",,"IG story",,Lifetime,12591,12041,26,1,7,129,13531,7,,
